DEJCIF_fullCoRE Edges: 71, Vertices: 75,            Beta index:  0.95
OREZAO_fullCoRE Edges: 0, Vertices: 32,            Beta index:  0.00
TUQWIL_fullCoRE Edges: 89, Vertices: 93,            Beta index:  0.96
WABTOK_fullCoRE Edges: 52, Vertices: 65,            Beta index:  0.80
XAFFUH_fullCoRE Edges: 219, Vertices: 92,            Beta index:  2.38
ORUKOD_fullCoRE Edges: 0, Vertices: 8,            Beta index:  0.00
VAKREG_fullCoRE Edges: 3, Vertices: 18,            Beta index:  0.17
QUNWAZ_fullCoRE Edges: 15, Vertices: 26,            Beta index:  0.58
XUNSEG_fullCoRE Edges: 56, Vertices: 77,            Beta index:  0.73
REXCII_fullCoRE Edges: 40, Vertices: 51,            Beta index:  0.78
HIWKII_fullCoRE Edges: 44, Vertices: 59,            Beta index:  0.75
PUWDOA_fullCoRE Edges: 30, Vertices: 58,            Beta index:  0.52
IGIZEF_fullCoRE Edges: 11, Vertices: 25,            Beta index:  0.44
WOGLAF_fullCoRE Edges: 110, Vertices: 80,            Beta index:  1.38
QUGPAJ_fullCoRE Edges: 0, Vertices: 14,            Beta index:  0.00
UTODIR_fullCoRE Edges: 0, Vertices: 13,            Beta index:  0.00
VICYOX_fullCoRE Edges: 76, Vertices: 53,            Beta index:  1.43
FIFMIS01_fullCoRE Edges: 21, Vertices: 43,            Beta index:  0.49
HENYUV_fullCoRE Edges: 77, Vertices: 93,            Beta index:  0.83
NEZBOK_fullCoRE Edges: 152, Vertices: 89,            Beta index:  1.71
AVAQIX01_fullCoRE Edges: 0, Vertices: 54,            Beta index:  0.00
AGONEQ_fullCoRE Edges: 97, Vertices: 94,            Beta index:  1.03
VUHGAH_fullCoRE Edges: 34, Vertices: 48,            Beta index:  0.71
GESBUC_fullCoRE Edges: 287, Vertices: 66,            Beta index:  4.35
FIRNOL_fullCoRE Edges: 103, Vertices: 82,            Beta index:  1.26
DIWMUT_fullCoRE Edges: 50, Vertices: 59,            Beta index:  0.85
WOLYON_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
VEZQAT_fullCoRE Edges: 49, Vertices: 71,            Beta index:  0.69
KOMHAW_fullCoRE Edges: 87, Vertices: 72,            Beta index:  1.21
LOLQIM_fullCoRE Edges: 62, Vertices: 56,            Beta index:  1.11
HOBGIP_fullCoRE Edges: 185, Vertices: 91,            Beta index:  2.03
VAHSON_fullCoRE Edges: 260, Vertices: 89,            Beta index:  2.92
WILDUR_fullCoRE Edges: 111, Vertices: 96,            Beta index:  1.16
YEMMAF_fullCoRE Edges: 38, Vertices: 31,            Beta index:  1.23
OTOXIF_fullCoRE Edges: 48, Vertices: 68,            Beta index:  0.71
WEFXEM_fullCoRE Edges: 20, Vertices: 86,            Beta index:  0.23
BEXRIG_fullCoRE Edges: 122, Vertices: 95,            Beta index:  1.28
VULKOD_fullCoRE Edges: 65, Vertices: 78,            Beta index:  0.83
AFENEE_fullCoRE Edges: 22, Vertices: 86,            Beta index:  0.26
YIKJOT_fullCoRE Edges: 64, Vertices: 42,            Beta index:  1.52
QAWRIQ_fullCoRE Edges: 0, Vertices: 10,            Beta index:  0.00
MOXNUK_fullCoRE Edges: 98, Vertices: 80,            Beta index:  1.23
YOYPOT_fullCoRE Edges: 47, Vertices: 75,            Beta index:  0.63
NUDNEH_fullCoRE Edges: 132, Vertices: 85,            Beta index:  1.55
JEMNAR_fullCoRE Edges: 37, Vertices: 61,            Beta index:  0.61
SIQCUS_fullCoRE Edges: 22, Vertices: 57,            Beta index:  0.39
HAKCIG_fullCoRE Edges: 0, Vertices: 47,            Beta index:  0.00
DEPXIG_fullCoRE Edges: 37, Vertices: 58,            Beta index:  0.64
SOBTUY_fullCoRE Edges: 68, Vertices: 64,            Beta index:  1.06
APEBED_fullCoRE Edges: 101, Vertices: 80,            Beta index:  1.26
XUMNIE_fullCoRE Edges: 132, Vertices: 86,            Beta index:  1.53
COKJOD_fullCoRE Edges: 8, Vertices: 65,            Beta index:  0.12
YARVEV_fullCoRE Edges: 0, Vertices: 28,            Beta index:  0.00
WIZKOH_fullCoRE Edges: 122, Vertices: 82,            Beta index:  1.49
MITSIS_fullCoRE Edges: 48, Vertices: 39,            Beta index:  1.23
PUGFOO_fullCoRE Edges: 2, Vertices: 49,            Beta index:  0.04
UJIPEK_fullCoRE Edges: 0, Vertices: 19,            Beta index:  0.00
WEVQOD01_fullCoRE Edges: 4, Vertices: 8,            Beta index:  0.50
LEZLAF_fullCoRE Edges: 48, Vertices: 62,            Beta index:  0.77
SAHBAF_fullCoRE Edges: 140, Vertices: 95,            Beta index:  1.47
OXANOR_fullCoRE Edges: 0, Vertices: 14,            Beta index:  0.00
JUCXEK_fullCoRE Edges: 0, Vertices: 16,            Beta index:  0.00
FUTYOK_fullCoRE Edges: 77, Vertices: 91,            Beta index:  0.85
ABAYOU_fullCoRE Edges: 125, Vertices: 84,            Beta index:  1.49
GOLYOX_fullCoRE Edges: 0, Vertices: 2,            Beta index:  0.00
YULBAJ_fullCoRE Edges: 190, Vertices: 89,            Beta index:  2.13
VATVOE_fullCoRE Edges: 130, Vertices: 54,            Beta index:  2.41
IYEHAX_fullCoRE Edges: 253, Vertices: 83,            Beta index:  3.05
RUPNEW_fullCoRE Edges: 0, Vertices: 54,            Beta index:  0.00
COWMOR_fullCoRE Edges: 0, Vertices: 18,            Beta index:  0.00
RIBDAJ_fullCoRE Edges: 69, Vertices: 80,            Beta index:  0.86
GEDRAK_fullCoRE Edges: 0, Vertices: 26,            Beta index:  0.00
XACZEH_fullCoRE Edges: 0, Vertices: 7,            Beta index:  0.00
XOTXAG_fullCoRE Edges: 0, Vertices: 30,            Beta index:  0.00
WIVFIS_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
KESHAT_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
HEFFEF_fullCoRE Edges: 0, Vertices: 18,            Beta index:  0.00
MULXOH_fullCoRE Edges: 0, Vertices: 37,            Beta index:  0.00
PEKZIP_fullCoRE Edges: 145, Vertices: 95,            Beta index:  1.53
QOQWOK01_fullCoRE Edges: 18, Vertices: 76,            Beta index:  0.24
GADDOH_fullCoRE Edges: 0, Vertices: 20,            Beta index:  0.00
DAPBED_fullCoRE Edges: 273, Vertices: 97,            Beta index:  2.81
CUSZEX_fullCoRE Edges: 154, Vertices: 88,            Beta index:  1.75
REXFAD_fullCoRE Edges: 62, Vertices: 68,            Beta index:  0.91
RONZID_fullCoRE Edges: 268, Vertices: 97,            Beta index:  2.76
BIXXIR_fullCoRE Edges: 0, Vertices: 3,            Beta index:  0.00
VERPOZ_fullCoRE Edges: 2, Vertices: 34,            Beta index:  0.06
QOMRUH_fullCoRE Edges: 122, Vertices: 81,            Beta index:  1.51
TAFBIN_fullCoRE Edges: 31, Vertices: 47,            Beta index:  0.66
OCUNAE_fullCoRE Edges: 0, Vertices: 9,            Beta index:  0.00
IQOJAB_fullCoRE Edges: 19, Vertices: 54,            Beta index:  0.35
NIKJIB_fullCoRE Edges: 0, Vertices: 7,            Beta index:  0.00
RIFQEC_fullCoRE Edges: 0, Vertices: 15,            Beta index:  0.00
ZUDQEW_fullCoRE Edges: 33, Vertices: 39,            Beta index:  0.85
SEHTAB_fullCoRE Edges: 103, Vertices: 83,            Beta index:  1.24
SEYFEI_fullCoRE Edges: 20, Vertices: 50,            Beta index:  0.40
KOSLUB_fullCoRE Edges: 93, Vertices: 56,            Beta index:  1.66
VASFED_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
QUXRIM_fullCoRE Edges: 57, Vertices: 68,            Beta index:  0.84
AHAMAY_fullCoRE Edges: 52, Vertices: 45,            Beta index:  1.16
PEJFOA_fullCoRE Edges: 213, Vertices: 98,            Beta index:  2.17
WOGHEG_fullCoRE Edges: 62, Vertices: 61,            Beta index:  1.02
XUQSIN_fullCoRE Edges: 0, Vertices: 8,            Beta index:  0.00
HISJIE_fullCoRE Edges: 0, Vertices: 28,            Beta index:  0.00
CURBOH_fullCoRE Edges: 70, Vertices: 57,            Beta index:  1.23
YAPXIX_fullCoRE Edges: 13, Vertices: 49,            Beta index:  0.27
IYAYUE_fullCoRE Edges: 14, Vertices: 29,            Beta index:  0.48
NAWWUG_fullCoRE Edges: 113, Vertices: 69,            Beta index:  1.64
XADGAM_fullCoRE Edges: 19, Vertices: 72,            Beta index:  0.26
CUYYEB_fullCoRE Edges: 139, Vertices: 99,            Beta index:  1.40
JUNBOL_fullCoRE Edges: 70, Vertices: 75,            Beta index:  0.93
AWIBAL_fullCoRE Edges: 0, Vertices: 5,            Beta index:  0.00
XUDYOM_fullCoRE Edges: 138, Vertices: 87,            Beta index:  1.59
OYOSAX_fullCoRE Edges: 39, Vertices: 58,            Beta index:  0.67
WURNOO_fullCoRE Edges: 156, Vertices: 83,            Beta index:  1.88
PEHTON_fullCoRE Edges: 19, Vertices: 56,            Beta index:  0.34
GEGBOL_fullCoRE Edges: 105, Vertices: 70,            Beta index:  1.50
POKTEQ_fullCoRE Edges: 0, Vertices: 5,            Beta index:  0.00
PEJFUG_fullCoRE Edges: 98, Vertices: 82,            Beta index:  1.20
LEVNOQ01_fullCoRE Edges: 2, Vertices: 34,            Beta index:  0.06
RINSEM_fullCoRE Edges: 179, Vertices: 98,            Beta index:  1.83
ILIFUE_fullCoRE Edges: 64, Vertices: 65,            Beta index:  0.98
COXXIX_fullCoRE Edges: 66, Vertices: 85,            Beta index:  0.78
KIFJIT_fullCoRE Edges: 150, Vertices: 69,            Beta index:  2.17
DANROC_fullCoRE Edges: 18, Vertices: 40,            Beta index:  0.45
IQEKOG_fullCoRE Edges: 8, Vertices: 81,            Beta index:  0.10
VALZIU_fullCoRE Edges: 91, Vertices: 91,            Beta index:  1.00
VADWON_fullCoRE Edges: 46, Vertices: 71,            Beta index:  0.65
GUQWOG_fullCoRE Edges: 25, Vertices: 63,            Beta index:  0.40
YAHPED_fullCoRE Edges: 21, Vertices: 74,            Beta index:  0.28
WOBHOM_fullCoRE Edges: 34, Vertices: 91,            Beta index:  0.37
CECVIQ_fullCoRE Edges: 19, Vertices: 36,            Beta index:  0.53
PEJPAX_fullCoRE Edges: 158, Vertices: 63,            Beta index:  2.51
VAYDOQ_fullCoRE Edges: 27, Vertices: 48,            Beta index:  0.56
REFTUT_fullCoRE Edges: 115, Vertices: 69,            Beta index:  1.67
KEJXUU_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
TECVEE_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
PENXUC_fullCoRE Edges: 28, Vertices: 50,            Beta index:  0.56
XUPSAE_fullCoRE Edges: 505, Vertices: 167,            Beta index:  3.02
LAMHAI_fullCoRE Edges: 129, Vertices: 93,            Beta index:  1.39
BEFNEH_fullCoRE Edges: 0, Vertices: 14,            Beta index:  0.00
LOMLUV_fullCoRE Edges: 37, Vertices: 60,            Beta index:  0.62
SOMFAC_fullCoRE Edges: 248, Vertices: 96,            Beta index:  2.58
QIGBIR_fullCoRE Edges: 20, Vertices: 153,            Beta index:  0.13
IPIHIA_fullCoRE Edges: 15, Vertices: 33,            Beta index:  0.45
LIDZUV_fullCoRE Edges: 84, Vertices: 58,            Beta index:  1.45
OTIBUQ_fullCoRE Edges: 19, Vertices: 23,            Beta index:  0.83
UVIPOF_fullCoRE Edges: 301, Vertices: 87,            Beta index:  3.46
GEDSUF_fullCoRE Edges: 0, Vertices: 15,            Beta index:  0.00
NUYQUU_fullCoRE Edges: 55, Vertices: 89,            Beta index:  0.62
HAVZIP_fullCoRE Edges: 46, Vertices: 63,            Beta index:  0.73
PORGAE_fullCoRE Edges: 103, Vertices: 74,            Beta index:  1.39
NEZWOG01_fullCoRE Edges: 0, Vertices: 8,            Beta index:  0.00
USUWUC_fullCoRE Edges: 152, Vertices: 82,            Beta index:  1.85
LOXBEH_fullCoRE Edges: 0, Vertices: 6,            Beta index:  0.00
WEYMIY_fullCoRE Edges: 8, Vertices: 32,            Beta index:  0.25
MIHLUL_fullCoRE Edges: 0, Vertices: 3,            Beta index:  0.00
ZELQAK_fullCoRE Edges: 100, Vertices: 76,            Beta index:  1.32
QOQDAD_fullCoRE Edges: 28, Vertices: 45,            Beta index:  0.62
FIRNIF_fullCoRE Edges: 10, Vertices: 75,            Beta index:  0.13
IDUDIW_fullCoRE Edges: 98, Vertices: 80,            Beta index:  1.23
HUFKUQ_fullCoRE Edges: 144, Vertices: 67,            Beta index:  2.15
LAFFEG02_fullCoRE Edges: 42, Vertices: 66,            Beta index:  0.64
AQUCOF_fullCoRE Edges: 57, Vertices: 84,            Beta index:  0.68
NIVWIY_fullCoRE Edges: 0, Vertices: 9,            Beta index:  0.00
XEGJIE02_fullCoRE Edges: 0, Vertices: 7,            Beta index:  0.00
TONMAM_fullCoRE Edges: 0, Vertices: 12,            Beta index:  0.00
VAHPUR_fullCoRE Edges: 38, Vertices: 39,            Beta index:  0.97
TOXHAR_fullCoRE Edges: 36, Vertices: 65,            Beta index:  0.55
ULEPIM_fullCoRE Edges: 51, Vertices: 52,            Beta index:  0.98
CEJCAW_fullCoRE Edges: 64, Vertices: 72,            Beta index:  0.89
DAFYER_fullCoRE Edges: 78, Vertices: 69,            Beta index:  1.13
NINHOH_fullCoRE Edges: 78, Vertices: 65,            Beta index:  1.20
LIFWOO_fullCoRE Edges: 71, Vertices: 86,            Beta index:  0.83
OTAVOV_fullCoRE Edges: 0, Vertices: 7,            Beta index:  0.00
MUVGUG_fullCoRE Edges: 130, Vertices: 88,            Beta index:  1.48
IGOJEV_fullCoRE Edges: 106, Vertices: 90,            Beta index:  1.18
VUKROK_fullCoRE Edges: 33, Vertices: 81,            Beta index:  0.41
CIZTIP_fullCoRE Edges: 0, Vertices: 75,            Beta index:  0.00
OKAYOQ_fullCoRE Edges: 124, Vertices: 75,            Beta index:  1.65
GAMTIY_fullCoRE Edges: 0, Vertices: 26,            Beta index:  0.00
BARZOL_fullCoRE Edges: 25, Vertices: 56,            Beta index:  0.45
YAZZEG_fullCoRE Edges: 0, Vertices: 6,            Beta index:  0.00
KOMGUP_fullCoRE Edges: 98, Vertices: 95,            Beta index:  1.03
IDIWIB_fullCoRE Edges: 74, Vertices: 84,            Beta index:  0.88
LUFNEG_fullCoRE Edges: 60, Vertices: 69,            Beta index:  0.87
DADLEC_fullCoRE Edges: 132, Vertices: 72,            Beta index:  1.83
VUWSAJ_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
HOGJUK_fullCoRE Edges: 105, Vertices: 87,            Beta index:  1.21
SODNAA_fullCoRE Edges: 126, Vertices: 89,            Beta index:  1.42
PEVXAQ_fullCoRE Edges: 14, Vertices: 51,            Beta index:  0.27
XINWUO_fullCoRE Edges: 159, Vertices: 71,            Beta index:  2.24
NARHEV_fullCoRE Edges: 0, Vertices: 9,            Beta index:  0.00
CEGDUO_fullCoRE Edges: 136, Vertices: 97,            Beta index:  1.40
RANNUS_fullCoRE Edges: 0, Vertices: 6,            Beta index:  0.00
LAGVOG_fullCoRE Edges: 2, Vertices: 29,            Beta index:  0.07
KAVKIC_fullCoRE Edges: 19, Vertices: 10,            Beta index:  1.90
TARVOX_fullCoRE Edges: 62, Vertices: 54,            Beta index:  1.15
YOMVIG01_fullCoRE Edges: 94, Vertices: 75,            Beta index:  1.25
WUNVOR_fullCoRE Edges: 44, Vertices: 75,            Beta index:  0.59
FEYQIK_fullCoRE Edges: 0, Vertices: 9,            Beta index:  0.00
TOFLAD_fullCoRE Edges: 0, Vertices: 23,            Beta index:  0.00
DIVNIH_fullCoRE Edges: 0, Vertices: 7,            Beta index:  0.00
VOXYUE_fullCoRE Edges: 173, Vertices: 93,            Beta index:  1.86
CAVREY_fullCoRE Edges: 62, Vertices: 94,            Beta index:  0.66
FOBNAN_fullCoRE Edges: 0, Vertices: 12,            Beta index:  0.00
AHINIP_fullCoRE Edges: 16, Vertices: 55,            Beta index:  0.29
VAZTUM_fullCoRE Edges: 269, Vertices: 95,            Beta index:  2.83
LUPTAS_fullCoRE Edges: 2, Vertices: 50,            Beta index:  0.04
YOMZIL_fullCoRE Edges: 51, Vertices: 57,            Beta index:  0.89
OVEHUT_fullCoRE Edges: 18, Vertices: 49,            Beta index:  0.37
ALONEV_fullCoRE Edges: 0, Vertices: 11,            Beta index:  0.00
LAZHUR_fullCoRE Edges: 9, Vertices: 30,            Beta index:  0.30
AGUVOO_fullCoRE Edges: 0, Vertices: 27,            Beta index:  0.00
XALDEU_fullCoRE Edges: 12, Vertices: 42,            Beta index:  0.29
SARGUP_fullCoRE Edges: 94, Vertices: 65,            Beta index:  1.45
YOVXEO_fullCoRE Edges: 36, Vertices: 59,            Beta index:  0.61
HAKCAZ_fullCoRE Edges: 67, Vertices: 45,            Beta index:  1.49
MIFPUO_fullCoRE Edges: 35, Vertices: 72,            Beta index:  0.49
TEZKAM_fullCoRE Edges: 82, Vertices: 88,            Beta index:  0.93
HEDBOJ_fullCoRE Edges: 0, Vertices: 9,            Beta index:  0.00
LAGQOB_fullCoRE Edges: 0, Vertices: 20,            Beta index:  0.00
XEHDEV_fullCoRE Edges: 102, Vertices: 67,            Beta index:  1.52
CAYMIZ_fullCoRE Edges: 0, Vertices: 15,            Beta index:  0.00
QAPQEE_fullCoRE Edges: 160, Vertices: 79,            Beta index:  2.03
RUGKAH_fullCoRE Edges: 151, Vertices: 94,            Beta index:  1.61
SUKKUF_fullCoRE Edges: 112, Vertices: 91,            Beta index:  1.23
KEXPOU_fullCoRE Edges: 42, Vertices: 75,            Beta index:  0.56
NEKREB_fullCoRE Edges: 20, Vertices: 76,            Beta index:  0.26
YAVVID_fullCoRE Edges: 0, Vertices: 4,            Beta index:  0.00
SOCKOM_fullCoRE Edges: 0, Vertices: 5,            Beta index:  0.00
TIQHIL_fullCoRE Edges: 30, Vertices: 32,            Beta index:  0.94
RUHDII_fullCoRE Edges: 169, Vertices: 76,            Beta index:  2.22
PORLEP_fullCoRE Edges: 609, Vertices: 83,            Beta index:  7.34
ZEXKUK_fullCoRE Edges: 45, Vertices: 83,            Beta index:  0.54
MOXDOT_fullCoRE Edges: 0, Vertices: 23,            Beta index:  0.00
COTXIU_fullCoRE Edges: 51, Vertices: 82,            Beta index:  0.62
KESBUG_fullCoRE Edges: 108, Vertices: 76,            Beta index:  1.42
SOZPUU_fullCoRE Edges: 2, Vertices: 47,            Beta index:  0.04
ja994186h_fullCoRE Edges: 169, Vertices: 79,            Beta index:  2.14
PEPLOM_fullCoRE Edges: 149, Vertices: 90,            Beta index:  1.66
YOBYEV_fullCoRE Edges: 6, Vertices: 51,            Beta index:  0.12
POKTOA_fullCoRE Edges: 2, Vertices: 11,            Beta index:  0.18
UZUZUL_fullCoRE Edges: 115, Vertices: 94,            Beta index:  1.22
NASREH_fullCoRE Edges: 109, Vertices: 91,            Beta index:  1.20
DIKJUD_fullCoRE Edges: 4, Vertices: 62,            Beta index:  0.06
KEXFIC10_fullCoRE Edges: 162, Vertices: 86,            Beta index:  1.88
LAGQER_fullCoRE Edges: 9, Vertices: 22,            Beta index:  0.41
JOCLOD_fullCoRE Edges: 46, Vertices: 95,            Beta index:  0.48
